순번,검진기관명,일반,영유아,구강,위암,대장암,간암,유방암,자궁경부암,폐암
19979,위드맘소아청소년과의원,,내원,,,,,,,
19980,광명속편한내과의원,내원,,,내원,내원,내원,내원,,
19981,제이메디의원,내원,,,내원,내원,내원,,,
19982,철산센트럴내과의원,내원,,,내원,내원,내원,내원,내원,
19983,소하진내과의원,내원,,,내원,내원,내원,,,
19984,서울아산박내과의원,내원,,,내원,내원,내원,,,
19985,닥터마레산부인과의원,,,,,,,,내원,
19986,서울내과의원,내원,,,내원,내원,내원,,,
19987,누가광명의원,내원,,,내원,내원,내원,내원,내원,
19988,명내과의원,내원,,,내원,내원,내원,,,
19989,파티마산부인과의원,,,,,,,내원,내원,
19990,제일편한내과의원,내원,,,내원,내원,내원,,내원,
19991,서울튼튼소아청소년과의원,,내원,,,,,,,
19992,다나은내과의원,내원,,,내원,내원,내원,내원,내원,
19993,로앤산부인과의원,,,,,,,,내원,
19994,지엠연세가정의학과의원,내원,내원,,,,,,,
19995,장튼튼내과의원,내원,,,내원,내원,내원,내원,내원,
19996,이상칠내과의원,내원,,,,,내원,,,
19997,삼성푸른소아청소년과의원,,내원,,,,,,,
19998,사랑내과의원,내원,,,내원,내원,내원,,,
19999,광명역새빛내과의원,내원,,,내원,내원,내원,내원,,
20000,유소아청소년과의원,,내원,,,,,,,
20001,더조은내과의원,내원,,,내원,내원,내원,내원,내원,
20002,순풍산부인과의원,,,,,,,,내원,
20003,삼성우리내과의원,내원,,,내원,내원,내원,내원,내원,
20004,광명선한산부인과의원,,,,,,,,내원,
20005,광명삼성베스트내과의원,내원,,,내원,내원,내원,내원,내원,
20006,소하연합내과의원,내원,,,내원,내원,내원,내원,내원,
20007,박재정내과의원,내원,,,내원,내원,내원,,,
20008,중앙대학교광명소하검진센터의원,내원,,,내원,내원,내원,내원,내원,
20009,광명웰니스내과의원,내원,,,내원,내원,내원,내원,내원,
20010,서울영동내과의원,내원,,,내원,내원,내원,내원,내원,
20011,광명탑내과의원,내원,,,내원,내원,내원,내원,내원,
20012,맑은미소치과의원,,,내원,,,,,,
20013,광명보람치과의원,,,내원,,,,,,
20014,다봄소아청소년과의원,,내원,,,,,,,
20015,위하는내과의원,내원,,,내원,내원,내원,내원,내원,
20016,서울올케어치과의원,,,내원,,,,,,
20017,의료법인박애의료재단박애병원,내원+출장,,내원+출장,내원,내원+출장,내원,내원,내원,내원
20018,의료법인백송의료재단굿모닝병원,내원+출장,내원,내원+출장,내원,내원+출장,내원,내원,내원,내원
20019,의료법인양진의료재단평택성모병원,내원+출장,내원,내원,내원,내원+출장,내원,내원,내원,내원
20020,의료법인갈렌의료재단박병원,내원+출장,,,내원,내원+출장,내원,내원,내원,내원
20021,의료법인양진의료재단성세아이들병원,,내원,,,,,,,
20022,성심중앙병원,내원,,,내원,내원,내원,내원,내원,
20023,의료법인백성의료재단안중백병원,내원+출장,,내원,내원,내원+출장,내원,내원,내원,
20024,의료법인청파의료재단송탄중앙병원,내원,,,내원,내원,내원,내원,내원,
20025,서울제일병원,내원,,,내원,내원,내원,내원,내원,
20026,평택비전병원,내원,,,내원,내원,내원,,,
20027,스마일본병원,내원,,,,,,,,
20028,평택우리병원,내원,,,내원,내원,내원,,,
20029,서울으뜸소아청소년과의원,,내원,,,,,,,
20030,송정길내과의원,내원,,,내원,내원,내원,내원,내원,
20031,정동국내과의원,내원,,,내원,내원,내원,내원,내원,
20032,이광옥소아청소년과의원,,내원,,,,,,,
20033,평택미영상의학과의원,내원,,,,,내원,,,
20034,최유상소아청소년과의원,,내원,,,,,,,
20035,복음내과의원,내원,,,내원,내원,내원,,,
20036,비전의원,내원,,,,내원,내원,,,
20037,미소아과의원,,내원,,,,,,,
20038,연세가정의원,내원,,,내원,내원,내원,내원,내원,
20039,하나의원,내원,,,,,내원,,,
20040,지엔산부인과의원,,,,,,,내원,내원,
20041,행림내과의원,내원,,,,,,,,
20042,서울내과의원,내원,,,내원,내원,내원,내원,내원,
20043,아이맘한사랑의원,,내원,,,,,,,
20044,소망의원,내원,내원,,내원,내원,내원,내원,내원,
20045,안중산부인과의원,,,,,,,내원,내원,
20046,재우산부인과의원,,,,,,,,내원,
20047,이동석내과의원,내원,,,내원,내원,내원,,,
20048,이선미산부인과의원,,,,,,,,내원,
20049,더네이처소아청소년과의원,,내원,,,,,,,
20050,연세제일의원,내원,내원,,내원,,내원,,,
20051,의료법인양진의료재단성모아이들의원,,내원,,,,,,,
20052,현가정의원,내원,내원,,내원,,내원,,,
20053,이승균이비인후과의원,,내원,,,,,,,
20054,평택사랑외과의원,내원,,,내원,내원,내원,,,
20055,365래온치과병원,,,내원,,,,,,
20056,이완희치과의원,,,내원,,,,,,
20057,서울치과의원,,,내원,,,,,,
20058,이세용치과의원,,,내원,,,,,,
20059,올소플란트치과의원,,,내원,,,,,,
20060,우리치과의원,,,내원,,,,,,
20061,한길치과의원,,,내원,,,,,,
20062,스마일치과의원,,,내원,,,,,,
20063,안정T치과의원,,,내원,,,,,,
20064,현대치과의원,,,내원,,,,,,
20065,느낌이있는필치과의원,,,내원,,,,,,
20066,하북치과의원,,,내원,,,,,,
20067,우리치과의원,,,내원,,,,,,
20068,김환창치과의원,,,내원,,,,,,
20069,한동헌치과교정과치과의원,,,내원,,,,,,
20070,김영준치과의원,,,내원,,,,,,
20071,바른부부치과의원,,,내원+출장,,,,,,
20072,예인치과의원,,,내원,,,,,,
20073,조수현치과의원,,,내원,,,,,,
20074,나.오치과의원,,,내원,,,,,,
20075,사랑을심는치과의원,,,내원,,,,,,
20076,모은종치과의원,,,내원,,,,,,
20077,현치과의원,,,내원,,,,,,
20078,세브란스치과의원,,,내원,,,,,,
20079,안중근치과의원,,,내원,,,,,,
20080,엘치과의원,,,내원,,,,,,
20081,타임치과의원,,,내원,,,,,,
20082,치아사랑치과의원,,,내원,,,,,,
20083,박순규치과의원,,,내원,,,,,,
20084,심덕보치과의원,,,내원,,,,,,
20085,예스치과의원,,,내원,,,,,,
20086,에이스치과의원,,,내원,,,,,,
20087,행복한치과의원,,,내원,,,,,,
20088,수치과의원,,,내원,,,,,,
20089,예튼e치과의원,,,내원,,,,,,
20090,사과나무치과의원,,,내원+출장,,,,,,
20091,이미지연합치과의원,,,내원,,,,,,
20092,이튼치과의원,,,내원,,,,,,
20093,키즈웰치과의원,,,내원,,,,,,
20094,굿모닝치과의원,,,내원,,,,,,
20095,예손치과의원,,,내원,,,,,,
20096,이인치과의원,,,내원,,,,,,
20097,오복치과의원,,,내원,,,,,,
20098,사랑이가득한치과의원,,,내원,,,,,,
20099,고현치과의원,,,내원,,,,,,
20100,율치과의원,,,내원,,,,,,
20101,다나치과의원,,,내원,,,,,,
20102,평택본플란트치과의원,,,내원,,,,,,
20103,김치과의원,,,내원,,,,,,
20104,예원치과의원,,,내원,,,,,,
20105,연세웰치과의원,,,내원,,,,,,
20106,고덕이래치과의원,,,내원,,,,,,
20107,개운한김치과의원,,,내원,,,,,,
20108,경기치과의원,,,내원,,,,,,
20109,평택뉴욕치과의원,,,내원,,,,,,
20110,서울클래식치과의원,,,내원,,,,,,
20111,보스턴치과의원,,,내원,,,,,,
20112,미인플란트치과의원,,,내원+출장,,,,,,
20113,미소연치과의원,,,내원,,,,,,
20114,곰돌이키즈치과의원,,,내원,,,,,,
20115,뉴욕치과의원,,,내원,,,,,,
20116,보스톤드림치과의원,,,내원,,,,,,
20117,송탄참조은치과의원,,,내원,,,,,,
20118,워싱턴치과의원,,,내원,,,,,,
20119,서울다인치과의원,,,내원,,,,,,
20120,비전치과의원,,,내원,,,,,,
20121,부부치과의원,,,내원,,,,,,
20122,소중한치과의원,,,내원,,,,,,
20123,리오치과의원,,,내원,,,,,,
20124,이노스치과의원,,,내원,,,,,,
20125,미소린치과의원,,,내원,,,,,,
20126,화이트라인치과의원,,,내원,,,,,,
20127,오라클치과의원,,,내원,,,,,,
20128,흰돌치과의원,,,내원,,,,,,
20129,위드유치과교정과의원,,,내원,,,,,,
20130,원치과의원,,,내원,,,,,,
20131,포승연세치과의원,,,내원,,,,,,
20132,모두가원하는치과의원,,,내원,,,,,,
20133,반듯한이(e)치과교정과치과의원,,,내원,,,,,,
20134,평택하얀치과의원,,,내원,,,,,,
20135,이지치과의원,,,내원,,,,,,
20136,서울현치과의원,,,내원,,,,,,
20137,정감치과의원,,,내원,,,,,,
20138,서울하이치과의원,,,내원,,,,,,
20139,하이치과의원,,,내원,,,,,,
20140,송탄사과나무치과의원,,,내원,,,,,,
20141,바른이턱치과의원,,,내원,,,,,,
20142,김성수치과의원,,,내원,,,,,,
20143,본치과의원,,,내원,,,,,,
20144,서울유에스씨치과교정과치과의원,,,내원,,,,,,
20145,이로운치과의원,,,내원,,,,,,
20146,퍼스트어린이치과의원,,,내원,,,,,,
